   1 kita-astâyân	PV/kita+astâw+V+TI+Cnj+1Sg
   1 kita-astât	PV/kita+astâw+V+TI+Cnj+3Sg
   1 kita-asawâpamâcik	PV/kita+asawâpamêw+V+TA+Cnj+3Pl+4Sg/PlO
   1 kita-asamak	PV/kita+asamêw+V+TA+Cnj+1Sg+3SgO
   1 kita-apiyêk	PV/kita+apiw+V+AI+Cnj+2Pl
   1 kita-apit	PV/kita+apiw+V+AI+Cnj+3Sg
   1 kita-akihtahk	PV/kita+akihtam+V+TI+Cnj+3Sg
   1 kisîpêkinikêw	kisîpêkinikêw+V+AI+Ind+3Sg
   1 kisîpêkinihkok	kisîpêkinêw+V+TA+Imp+Imm+2Pl+3PlO
   1 kisîmik	kisîmêw+V+TA+Ind+4Sg/Pl+3SgO
   1 kisîhkimitin	sîhkimêw+V+TA+Ind+1Sg+2SgO
   1 kisîhkacin	sîhkaciw+V+AI+Ind+2Sg
   1 kisîhcihtân	sîhcihtâw+V+TI+Ind+2Sg
   1 kisêyinîwici	kisêyinîwiw+V+AI+Fut+Cond+3Sg
   1 kisêwâtotawin	kisêwâtotawêw+V+TA+Imp+Imm+2Sg+1SgO
   1 kisêwâtotam	kisêwâtotam+V+TI+Ind+3Sg
   1 kisâtinêwak	kisâtinêw+V+TA+Ind+3Pl+4Sg/PlO
   1 kisâtamwak	kisâtam+V+TI+Ind+3Pl
   1 kisâtam	kisâtam+V+TI+Ind+3Sg
   1 kisâstêyiw	kisâstêw+V+II+Ind+4Sg
   1 kisâstêki	kisâstêw+V+II+Fut+Cond+3Sg
   1 kisâpiskiswêw	kisâpiskiswêw+V+TA+Ind+3Sg+4Sg/PlO
   1 kisâkôcihikawin	sâkôcihêw+V+TA+Ind+X+2SgO
   1 kisâkôcihik	sâkôcihêw+V+TA+Ind+3Sg+2SgO
   1 kisâkwêyimon	sâkwêyimow+V+AI+Ind+2Sg
   1 kisâkohitin	sâkohêw+V+TA+Ind+1Sg+2SgO
   1 kisâkihâw	sâkihêw+V+TA+Ind+2Sg+3SgO
   1 kisâkihtamawânaw	sâkihtamawêw+V+TA+Ind+12Pl+3SgO
   1 kisâkihikwak	sâkihêw+V+TA+Ind+3Pl+2SgO
   1 kisâkamitêyiw	kisâkamitêw+V+II+Ind+4Sg
   1 kisâkamisam	kisâkamisam+V+TI+Ind+3Sg
   1 kiskêyimâwak	kiskêyimêw+V+TA+Ind+X+3PlO
   1 kiskêyimâw	kiskêyimêw+V+TA+Ind+X+3SgO
   1 kiskêyihtâkwan	kiskêyihtâkwan+V+II+Ind+3Sg
   1 kiskêyihtâkosiwak	kiskêyihtâkosiw+V+AI+Ind+3Pl
   1 kiskêyihtahki	kiskêyihtam+V+TI+Fut+Cond+3Sg
   1 kiskiwêhon	kiskiwêhwêw+V+TA+Imp+Imm+2Sg+1SgO
   1 kiskisopayiw	kiskisopayiw+V+AI+Ind+3Sg
   1 kiskisiwak	kiskisiw+V+AI+Ind+3Pl
   1 kiskisik	kiskisiw+V+AI+Imp+Imm+2Pl
   1 kisiwâhêw	kisiwâhêw+V+TA+Ind+3Sg+4Sg/PlO
   1 kisiwâhâwak	kisiwâhêw+V+TA+Ind+X+3PlO
   1 kisiskâhtêw	kisiskâhtêw+V+AI+Ind+3Sg
   1 kisisimêw	kisisimêw+V+TA+Ind+3Sg+4Sg/PlO
   1 kisipipayiw	kisipipayiw+V+II+Ind+3Sg
   1 kisipipayiki	kisipipayin+V+II+Fut+Cond+3Sg
   1 kisipaskîhkânihk	kisipaskîhkânihk+Ipc
   1 kisiniyiw	kisin+V+II+Ind+4Sg
   1 kisiniyiki	kisin+V+II+Fut+Cond+4Sg
   1 kisin	kisin+V+II+Ind+3Sg
   1 kisikwahtên	sikwahtam+V+TI+Ind+2Sg
   1 kisikokahwâwak	sikokahwêw+V+TA+Ind+2Sg+3PlO
   1 kisaskacihtâkonaw	saskacihtawêw+V+TA+Ind+3Sg+12PlO
   1 kipônihitin	pônihêw+V+TA+Ind+1Sg+2SgO
   1 kipônihikonawak	pônihêw+V+TA+Ind+3Pl+12PlO
   1 kipômêhâwak	pômêhêw+V+TA+Ind+2Sg+3PlO
   1 kipîkiskâtikwak	pîkiskâtêw+V+TA+Ind+3Pl+2SgO
   1 kipîkiskwâtâw	pîkiskwâtêw+V+TA+Ind+2Sg+3SgO
   1 kipîkiskwâtânaw	pîkiskwâtêw+V+TA+Ind+12Pl+3SgO
   1 kipêyakon	pêyakow+V+AI+Ind+2Sg
   1 kipêsiwâwâw	pêsiwêw+V+TA+Ind+2Pl+3SgO
   1 kipêsiskân	pêsiskâw+V+AI+Ind+2Sg
   1 kipêhtênânaw	pêhtam+V+TI+Ind+12Pl
   1 kipêhtên	pêhtam+V+TI+Ind+2Sg
   1 kipêhtawâw	pêhtawêw+V+TA+Ind+2Sg+3SgO
   1 kipê-âkwaskiskawinân	PV/pe+âkwaskiskawêw+V+TA+Ind+2Pl+1PlO
   1 kipê-wîwin	PV/pe+wîwiw+V+AI+Ind+2Sg
   1 kipê-wâpamâwâw	pê-wâpamêw+V+TA+Ind+2Pl+3SgO
   1 kipê-tipahikân	PV/pe+tipahikêw+V+AI+Ind+2Sg
   1 kipê-nâtitin	pê-nâtêw+V+TA+Ind+1Sg+2SgO
   1 kipê-nitomitin	PV/pe+nitomêw+V+TA+Ind+1Sg+2SgO
   1 kipê-mêtawân	pê-mêtawêw+V+AI+Ind+2Sg
   1 kipê-asamitin	PV/pe+asamêw+V+TA+Ind+1Sg+2SgO
   1 kipânisâwân	pânisâwêw+V+AI+Ind+2Sg
   1 kipâh-patinikânaw	RdplS+patinikêw+V+AI+Ind+12Pl
   1 kipwatâmoskâk	kipwatâmoskawêw+V+TA+Ind+4Sg/Pl+3SgO
   1 kipiwêpinam	kipiwêpinam+V+TI+Ind+3Sg
   1 kipisci-pîkiskwâtâw	PV/pisci+pîkiskwâtêw+V+TA+Ind+2Sg+3SgO
   1 kipimâtisin	pimâtisiw+V+AI+Ind+2Sg
   1 kipimâcihin	pimâcihêw+V+TA+Ind+2Sg+1SgO
   1 kipihtowêw	kipihtowêw+V+AI+Ind+3Sg
   1 kipihkitonênêw	kipihkitonênêw+V+TA+Ind+3Sg+4Sg/PlO
   1 kipatâmoskâk	kipatâmoskawêw+V+TA+Ind+4Sg/Pl+3SgO
   1 kipatâhtam	kipatâhtam+V+AI+Ind+3Sg
   1 kipaskêwihâw	paskêwihêw+V+TA+Ind+2Sg+3SgO
   1 kipaskiyâkawinâwâw	paskiyawêw+V+TA+Ind+X+2PlO
   1 kipapâmohtân	papâmohtêw+V+AI+Ind+2Sg
   1 kipapâmaskatikowâw	papâmaskatêw+V+TA+Ind+3Sg+2PlO
   1 kipapâ-mêtawân	PV/papa+mêtawêw+V+AI+Ind+2Sg
   1 kipakâhtân	pakâhtâw+V+TI+Ind+2Sg
   1 kipakwâtikonaw	pakwâtêw+V+TA+Ind+3Sg+12PlO
   1 kipahwêwak	kipahwêw+V+TA+Ind+3Pl+4Sg/PlO
   1 kipahwêw	kipahwêw+V+TA+Ind+3Sg+4Sg/PlO
   1 kipahok	kipahwêw+V+TA+Ind+4Sg/Pl+3SgO
   1 kipahikanihk	kipahikanihk+Ipc
   1 kipahasi	kipahasiw+V+TI+Imp+Imm+2Sg
   1 kipa-pakisâpamin	RdplW+pakisâpamêw+V+TA+Ind+2Sg+1SgO
   1 kinôhtêhkatânânaw	nôhtêhkatêw+V+AI+Ind+12Pl
   1 kinôhtê-wîkimik	PV/nohte+wîkimêw+V+TA+Ind+3Sg+2SgO
   1 kinôhtê-wâpamâw	PV/nohte+wâpamêw+V+TA+Ind+2Sg+3SgO
   1 kinôhtê-wâpamik	PV/nohte+wâpamêw+V+TA+Ind+3Sg+2SgO
   1 kinôhtê-tako-wîcêtin	PV/nohte+PV/tako+wîcêwêw+V+TA+Ind+1Sg+2SgO
   1 kinôhtê-osîhtamowinihkân	PV/nohte+osîhtamowinihkêw+V+AI+Ind+2Sg
   1 kinôhtê-mâmitonêyihtênâwâw	PV/nohte+mâmitonêyihtam+V+TI+Ind+2Pl
   1 kinôhtê-kiskêyihtênâwâw	PV/nohte+kiskêyihtam+V+TI+Ind+2Pl
   1 kinôhtê-itohtân	PV/nohte+itohtêw+V+AI+Ind+2Sg
   1 kinîsoyîhkâsonânaw	nîsoyîhkâsow+V+AI+Ind+12Pl
   1 kinîpawin	nîpawiw+V+AI+Ind+2Sg
   1 kinêstosin	nêstosiw+V+AI+Ind+2Sg
   1 kinêpêwisin	nêpêwisiw+V+AI+Ind+2Sg
   1 kinêpêwihin	nêpêwihêw+V+TA+Ind+2Sg+1SgO
   1 kinêhiyawânâwâw	nêhiyawêw+V+AI+Ind+2Pl
   1 kinêhiyawân	nêhiyawêw+V+AI+Ind+2Sg
   1 kinâpêwin	nâpêwiw+V+AI+Ind+2Sg
   1 kinâh-napakinên	RdplS+napakinam+V+TI+Ind+2Sg
   1 kinwâwa	kinwâw+V+II+Ind+3Pl
   1 kinwâskosiyiwa	kinwâskosiw+V+AI+Ind+4Sg/Pl
   1 kinosiyiwa	kinosiw+V+AI+Ind+4Sg/Pl
   1 kinitâhtâmitin	nitâhtâmêw+V+TA+Ind+1Sg+2SgO
   1 kinitotamâtinâwâw	nitotamawêw+V+TA+Ind+1Sg+2PlO
   1 kinitotamâkawinânaw	nitotamawêw+V+TA+Ind+X+12PlO
   1 kinitopayin	nitopayiw+V+AI+Ind+2Sg
   1 kinitomikowâw	nitomêw+V+TA+Ind+3Sg+2PlO
   1 kinitomik	nitomêw+V+TA+Ind+3Sg+2SgO
   1 kinitohtâkwak	nitohtawêw+V+TA+Ind+3Pl+2SgO
   1 kinitawêyimitinân	nitawêyimêw+V+TA+Ind+1Pl+2Sg/PlO
   1 kinitawêyimikowâwak	nitawêyimêw+V+TA+Ind+3Pl+2PlO
   1 kinitawêyimik	nitawêyimêw+V+TA+Ind+3Sg+2SgO
   1 kinitawi-kiskêyihtênânaw	PV/nitawi+kiskêyihtam+V+TI+Ind+12Pl
   1 kinisiwanâtahkamikisin	nisiwanâtahkamikisiw+V+AI+Ind+2Sg
   1 kinisitospitên	nisitospitam+V+TI+Ind+2Sg
   1 kinisitohtênâwâw	nisitohtam+V+TI+Ind+2Pl
   1 kinisitohtâtinâwâw	nisitohtawêw+V+TA+Ind+1Sg+2PlO
   1 kinisitawêyimâwâw	nisitawêyimêw+V+TA+Ind+2Pl+3SgO
   1 kinisitawêyimâw	nisitawêyimêw+V+TA+Ind+2Sg+3SgO
   1 kinisitawêyiminâwâw	nisitawêyimêw+V+TA+Ind+2Pl+1SgO
   1 kinipin	nipiw+V+AI+Ind+2Sg
   1 kinipahâwak	nipahêw+V+TA+Ind+2Sg+3PlO
   1 kinipahâw	nipahêw+V+TA+Ind+2Sg+3SgO
   1 kinipahânaw	nipahêw+V+TA+Ind+12Pl+3SgO
   1 kinipahtân	nipahtâw+V+TI+Ind+2Sg
   1 kinipahin	nipahêw+V+TA+Ind+2Sg+1SgO
   1 kinipahikonawak	nipahêw+V+TA+Ind+3Pl+12PlO
   1 kinipahikonaw	nipahêw+V+TA+Ind+3Sg+12PlO
   1 kinipahikawinâwâw	nipahêw+V+TA+Ind+X+2PlO
   1 kinipahi-kitimâkinâtin	PV/nipahi+kitimâkinawêw+V+TA+Ind+1Sg+2SgO
   1 kinihtâ-nipahtân	PV/nihta+nipahtâw+V+TI+Ind+2Sg
   1 kinihtâ-kîhcêkosîn	PV/nihta+kîhcêkosîw+V+AI+Ind+2Sg
   1 kinatawêyimik	natawêyimêw+V+TA+Ind+3Sg+2SgO
   1 kinanâskomitinâwâw	nanâskomêw+V+TA+Ind+1Sg+2PlO
   1 kinanâskomitin	kinanâskomitin+Ipc
   1 kinakayâskawâwak	nakayâskawêw+V+TA+Ind+2Sg+3PlO
   1 kinakayâskawâw	nakayâskawêw+V+TA+Ind+2Sg+3SgO
   1 kinakatamâtin	nakatamawêw+V+TA+Ind+1Sg+2SgO
   1 kinakatamâkowâw	nakatamawêw+V+TA+Ind+3Sg+2PlO
   1 kinakacihtân	nakacihtâw+V+TI+Ind+2Sg
   1 kimôsihânaw	môsihêw+V+TA+Ind+12Pl+3SgO
   1 kimîcisonânaw	mîcisow+V+AI+Ind+12Pl
   1 kimîcison	mîcisow+V+AI+Ind+2Sg
   1 kimêtawânânaw	mêtawêw+V+AI+Ind+12Pl
   1 kimêtawâkânâwâw	mêtawâkêw+V+AI+Ind+2Pl
   1 kimêstinên	mêstinam+V+TI+Ind+2Sg
   1 kimêskotâpinên	mêskotâpinam+V+TI+Ind+2Sg
   1 kimêscihikonaw	mêscihêw+V+TA+Ind+3Sg+12PlO
   1 kimâmitonêyimâw	mâmitonêyimêw+V+TA+Ind+2Sg+3SgO
   1 kimâkohitin	mâkohêw+V+TA+Ind+1Sg+2SgO
   1 kimâkohinân	mâkohêw+V+TA+Ind+2Pl+1PlO
   1 kimotiw	kimotiw+V+AI+Ind+3Sg
   1 kimotamawaki	kimotamawêw+V+TA+Fut+Cond+1Sg+3SgO
   1 kimosci-pâhpihikwak	mosci-pâhpihêw+V+TA+Ind+3Pl+2SgO
   1 kimiywêyimik	miywêyimêw+V+TA+Ind+3Sg+2SgO
   1 kimiyopayinânaw	miyopayiw+V+AI+Ind+12Pl
   1 kimiyopayin	miyopayiw+V+AI+Ind+2Sg
   1 kimiyohtawin	miyohtawêw+V+TA+Ind+2Sg+1SgO
   1 kimiyo-âpacihânaw	miyo-âpacihêw+V+TA+Ind+12Pl+3SgO
   1 kimiyo-âpacihtânâwâw	miyo-âpacihtâw+V+TI+Ind+2Pl
   1 kimiyo-wîcêwânawak	miyo-wîcêwêw+V+TA+Ind+12Pl+3PlO
   1 kimiyo-tôtâtinâwâw	miyo-tôtawêw+V+TA+Ind+1Sg+2PlO
   1 kimiwahki	kimiwan+V+II+Fut+Cond+3Sg
   1 kimiskên	miskam+V+TI+Ind+2Sg
   1 kimiskâtin	miskawêw+V+TA+Ind+1Sg+2SgO
   1 kimiskâkawinaw	miskawêw+V+TA+Ind+X+12PlO
   1 kimiskawâwâwak	miskawêw+V+TA+Ind+2Pl+3PlO
   1 kimiskawâw	miskawêw+V+TA+Ind+2Sg+3SgO
   1 kimiskamâson	miskamâsow+V+AI+Ind+2Sg
   1 kimisikitin	misikitiw+V+AI+Ind+2Sg
   1 kiminahon	minahow+V+AI+Ind+2Sg
   1 kiminahikawin	minahêw+V+TA+Ind+X+2SgO
   1 kimihcêtinânaw	mihcêtiwak+V+AI+Ind+12Pl
   1 kimawinêhotin	mawinêhwêw+V+TA+Ind+1Sg+2SgO
   1 kimaskamikawinânaw	maskamêw+V+TA+Ind+X+12PlO
   1 kimanitôwin	manitôwiw+V+AI+Ind+2Sg
   1 kimanipitên	manipitam+V+TI+Ind+2Sg
   1 kimaci-nôcihtân	maci-nôcihtâw+V+TI+Ind+2Sg
   1 kikîwânânaw	kîwêw+V+AI+Ind+12Pl
   1 kikîskahon	kîskahwêw+V+TA+Ind+2Sg+1SgO
   1 kikîsinâcihin	kîsinâcihêw+V+TA+Ind+2Sg+1SgO
   1 kikîsi-oyapin	PV/kisi+oyapiw+V+AI+Ind+2Sg
   1 kikî-âpacihtân	PV/ki+âpacihtâw+V+TI+Ind+2Sg
   1 kikî-âh-âcimostâkawinâwâw	PV/ki+RdplS+âcimostawêw+V+TA+Ind+X+2PlO
   1 kikî-wînêyimik	PV/ki+wînêyimêw+V+TA+Ind+3Sg+2SgO
   1 kikî-wîhâwak	PV/ki+wîhêw+V+TA+Ind+2Sg+3PlO
   1 kikî-wîhtamâtin	PV/ki+wîhtamawêw+V+TA+Ind+1Sg+2SgO
   1 kikî-wîhtamawin	PV/ki+wîhtamawêw+V+TA+Ind+2Sg+1SgO
   1 kikî-wâspitâw	PV/ki+wâspitêw+V+TA+Ind+2Sg+3SgO
   1 kikî-wâpin	PV/ki+wâpiw+V+AI+Ind+2Sg
   1 kikî-wâpamitin	PV/ki+wâpamêw+V+TA+Ind+1Sg+2SgO
   1 kikî-wâpamik	PV/ki+wâpamêw+V+TA+Ind+3Sg+2SgO
   1 kikî-wawânaskêhtamâkonawak	PV/ki+wawânaskêhtamawêw+V+TA+Ind+3Pl+12PlO
   1 kikî-tôtawin	PV/ki+tôtawêw+V+TA+Ind+2Sg+1SgO
   1 kikî-tipahamâkawin	PV/ki+tipahamawêw+V+TA+Ind+X+2SgO
   1 kikî-tasîhkawâwâwak	PV/ki+tasîhkawêw+V+TA+Ind+2Pl+3PlO
   1 kikî-takohtânâwâw	PV/ki+takohtêw+V+AI+Ind+2Pl
   1 kikî-sâkihtân	PV/ki+sâkihtâw+V+TI+Ind+2Sg
   1 kikî-pê-âh-otihtâwak	PV/ki+PV/pe+RdplS+otihtêw+V+TA+Ind+2Sg+3PlO
   1 kikî-pê-pamihikowâw	PV/ki+PV/pe+pamihêw+V+TA+Ind+3Sg+2PlO
   1 kikî-pê-nâtâw	PV/ki+pê-nâtêw+V+TA+Ind+2Sg+3SgO
   1 kikî-pê-ka-kîmôcihin	PV/ki+PV/pe+RdplW+kîmôcihêw+V+TA+Ind+2Sg+1SgO
   1 kikî-pâniswâwâwak	PV/ki+pâniswêw+V+TA+Ind+2Pl+3PlO
   1 kikî-pa-pêhtên	PV/ki+RdplW+pêhtam+V+TI+Ind+2Sg
   1 kikî-otinâw	PV/ki+otinêw+V+TA+Ind+2Sg+3SgO
   1 kikî-onâpêmin	PV/ki+onâpêmiw+V+AI+Ind+2Sg
   1 kikî-nipânânaw	PV/ki+nipâw+V+AI+Ind+12Pl
   1 kikî-nipahâw	PV/ki+nipahêw+V+TA+Ind+2Sg+3SgO
   1 kikî-nipahinâwâw	PV/ki+nipahinêw+V+TA+Ind+2Pl+3SgO
   1 kikî-nihtâwikihik	PV/ki+nihtâwikihêw+V+TA+Ind+3Sg+2SgO
   1 kikî-mônahikân	PV/ki+mônahikêw+V+AI+Ind+2Sg
   1 kikî-mâwasakonâwâw	PV/ki+mâwasakonêw+V+TA+Ind+2Pl+3SgO
   1 kikî-mâmiskôtên	PV/ki+mâmiskôtam+V+TI+Ind+2Sg
   1 kikî-mowâwâwak	PV/ki+mowêw+V+TA+Ind+2Pl+3PlO
   1 kikî-mowâwâw	PV/ki+mowêw+V+TA+Ind+2Pl+3SgO
   1 kikî-miyo-pimâtisin	PV/ki+miyo-pimâtisiw+V+AI+Ind+2Sg
   1 kikî-miyinâwâw	PV/ki+miyêw+V+TA+Ind+2Pl+1SgO
   1 kikî-miskawâw	PV/ki+miskawêw+V+TA+Ind+2Sg+3SgO
   1 kikî-misi-wanohtânaw	PV/ki+PV/misi+wanohtêw+V+AI+Ind+12Pl
   1 kikî-mihtâtik	PV/ki+mihtâtêw+V+TA+Ind+3Sg+2SgO
   1 kikî-mawîhkâtâw	PV/ki+mawîhkâtêw+V+TA+Ind+2Sg+3SgO
   1 kikî-manâhonâwâw	PV/ki+manâhow+V+AI+Ind+2Pl
   1 kikî-kâhkwêyihtaskin	PV/ki+kâhkwêyihtaskiw+V+TI+Ind+2Sg
   1 kikî-kâhcitinâwak	PV/ki+kâhcitinêw+V+TA+Ind+2Sg+3PlO
   1 kikî-kâh-kîwân	PV/ki+RdplS+kîwêw+V+AI+Ind+2Sg
   1 kikî-kwâpahên	PV/ki+kwâpaham+V+TI+Ind+2Sg
   1 kikî-kwayâci-pakâhtân	PV/ki+PV/kwayaci+pakâhtâw+V+TI+Ind+2Sg
   1 kikî-kitimâkêyimitin	PV/ki+kitimâkêyimêw+V+TA+Ind+1Sg+2SgO
   1 kikî-kitimâkêyimik	PV/ki+kitimâkêyimêw+V+TA+Ind+3Sg+2SgO
   1 kikî-kitimahikawin	PV/ki+kitimahêw+V+TA+Ind+X+2SgO
   1 kikî-kitahamâtin	PV/ki+kitahamawêw+V+TA+Ind+1Sg+2SgO
   1 kikî-kitahamâk	PV/ki+kitahamawêw+V+TA+Ind+3Sg+2SgO
   1 kikî-kiskisitotâtin	PV/ki+kiskisitotawêw+V+TA+Ind+1Sg+2SgO
   1 kikî-kisiwi-nêpêwihin	PV/ki+PV/kisiwi+nêpêwihêw+V+TA+Ind+2Sg+1SgO
   1 kikî-kihci-wîkimâw	PV/ki+kihci-wîkimêw+V+TA+Ind+2Sg+3SgO
   1 kikî-kanâtisin	PV/ki+kanâtisiw+V+AI+Ind+2Sg
   1 kikî-kanawêyihtamâson	PV/ki+kanawêyihtamâsow+V+AI+Ind+2Sg
   1 kikî-itêyimitin	PV/ki+itêyimêw+V+TA+Ind+1Sg+2SgO
   1 kikî-itêyimikawin	PV/ki+itêyimêw+V+TA+Ind+X+2SgO
   1 kikî-itâw	PV/ki+itêw+V+TA+Ind+2Sg+3SgO
   1 kikî-itâpacihâwak	PV/ki+itâpacihêw+V+TA+Ind+2Sg+3PlO
   1 kikî-itâmon	PV/ki+itâmow+V+AI+Ind+2Sg
   1 kikî-itohtân	PV/ki+itohtêw+V+AI+Ind+2Sg
   1 kikî-itikawin	PV/ki+itêw+V+TA+Ind+X+2SgO
   1 kikî-itik	PV/ki+itêw+V+TA+Ind+3Sg+2SgO
   1 kikî-isi-pimâtisin	PV/ki+PV/isi+pimâtisiw+V+AI+Ind+2Sg
   1 kikî-isi-pakitinikonaw	PV/ki+PV/isi+pakitinêw+V+TA+Ind+3Sg+12PlO
   1 kikî-ayânaw	PV/ki+ayâw+V+AI+Ind+12Pl
   1 kikî-ayamihân	PV/ki+ayamihâw+V+AI+Ind+2Sg
   1 kikî-ati-wa-wîkin	PV/ki+PV/ati+RdplW+wîkiw+V+AI+Ind+2Sg
   1 kikî-ati-mîcin	PV/ki+PV/ati+mîciw+V+TI+Ind+2Sg
   1 kikî-asotamâkonaw	PV/ki+asotamawêw+V+TA+Ind+3Sg+12PlO
   1 kikâtâw	kâtêw+V+TA+Ind+2Sg+3SgO
   1 kikâtamâtin	kâtamawêw+V+TA+Ind+1Sg+2SgO
   1 kikâkîsimototâtin	kâkîsimototawêw+V+TA+Ind+1Sg+2SgO
   1 kikâhcitinên	kâhcitinam+V+TI+Ind+2Sg
   1 kikâh-pimâtisinânaw	PV/kah+pimâtisiw+V+AI+Ind+12Pl
   1 kikâh-nôhtê-kakwêcimâwâw	PV/kah+PV/nohte+kakwêcimêw+V+TA+Ind+2Pl+3SgO
   1 kikâh-nanâskomitinâwâw	PV/kah+nanâskomêw+V+TA+Ind+1Sg+2PlO
   1 kikâh-kî-âcimon	PV/kah+PV/ki+âcimow+V+AI+Ind+2Sg
   1 kikâh-kî-wîcêwâw	PV/kah+PV/ki+wîcêwêw+V+TA+Ind+2Sg+3SgO
   1 kikâh-kî-pê-âcimôhitinâwâw	PV/kah+PV/ki+PV/pe+âcimôhêw+V+TA+Ind+1Sg+2PlO
   1 kikâh-kiskisin	RdplS+kiskisiw+V+AI+Ind+2Sg
   1 kikâh-apinânaw	PV/kah+apiw+V+AI+Ind+12Pl
   1 kikostâwak	kostêw+V+TA+Ind+2Sg+3PlO
   1 kikostikowâwak	kostêw+V+TA+Ind+3Pl+2PlO
   1 kikoskohin	koskohêw+V+TA+Ind+2Sg+1SgO
   1 kikiyokân	kiyokêw+V+AI+Ind+2Sg
   1 kikiyipîn	kiyipîw+V+AI+Ind+2Sg
   1 kikitâpahkân	kitâpahkêw+V+AI+Ind+2Sg
   1 kikitimâkêyimâw	kitimâkêyimêw+V+TA+Ind+2Sg+3SgO
   1 kikitimâkêyimitin	kitimâkêyimêw+V+TA+Ind+1Sg+2SgO
   1 kikitimâkêyimin	kitimâkêyimêw+V+TA+Ind+2Sg+1SgO
   1 kikitimâkêyimik	kitimâkêyimêw+V+TA+Ind+3Sg+2SgO
   1 kikitimahânaw	kitimahêw+V+TA+Ind+12Pl+3SgO
   1 kikitamwâwak	kitamwêw+V+TA+Ind+2Sg+3PlO
   1 kikistêyimon	kistêyimow+V+AI+Ind+2Sg
   1 kikiskêyimâw	kiskêyimêw+V+TA+Ind+2Sg+3SgO
   1 kikiskêyihtênaw	kiskêyihtam+V+TI+Ind+12Pl
   1 kikiskawêyiwa	kikiskawêw+V+TA+Ind+4Sg/Pl+5Sg/PlO
   1 kikiskawêw	kikiskawêw+V+TA+Ind+3Sg+4Sg/PlO
   1 kikiskawâwasowak	kikiskawâwasow+V+AI+Ind+3Pl
   1 kikiskamwak	kikiskam+V+TI+Ind+3Pl
   1 kikiskam	kikiskam+V+TI+Ind+3Sg
   1 kikisiwâhâwak	kisiwâhêw+V+TA+Ind+2Sg+3PlO
   1 kikisiwâhânaw	kisiwâhêw+V+TA+Ind+12Pl+3SgO
   1 kikisiwâhitin	kisiwâhêw+V+TA+Ind+1Sg+2SgO
   1 kikisiwâhinâwâw	kisiwâhêw+V+TA+Ind+2Pl+1SgO
   1 kikisiwi-nêpêwihin	PV/kisiwi+nêpêwihêw+V+TA+Ind+2Sg+1SgO
   1 kikinêwak	kikinêw+V+TA+Ind+3Pl+4Sg/PlO
   1 kikimotamâkawin	kimotamawêw+V+TA+Ind+X+2SgO
   1 kikimotamawin	kimotamawêw+V+TA+Ind+2Sg+1SgO
   1 kikaskêyihtamihtâson	kaskêyihtamihtâsow+V+AI+Ind+2Sg
   1 kikaskêyihtamihin	kaskêyihtamihêw+V+TA+Ind+2Sg+1SgO
   1 kikaskêyihtamaskatikawin	kaskêyihtamaskatêw+V+TA+Ind+X+2SgO
   1 kikaskihtânânaw	kaskihtâw+V+TI+Ind+12Pl
   1 kikaskihtânaw	kaskihtâw+V+TI+Ind+12Pl
   1 kikaskihon	kaskihow+V+AI+Ind+2Sg
   1 kikanâcihon	kanâcihow+V+AI+Ind+2Sg
   1 kikanawêyimâwak	kanawêyimêw+V+TA+Ind+2Sg+3PlO
   1 kikamoyiw	kikamow+V+II+Ind+4Sg
   1 kikamohtâw	kikamohtâw+V+TI+Ind+3Sg
   1 kikakêskimâw	kakêskimêw+V+TA+Ind+2Sg+3SgO
   1 kikakwâtakihin	kakwâtakihêw+V+TA+Ind+2Sg+1SgO
   1 kikakwâhyakihâw	kakwâhyakihêw+V+TA+Ind+2Sg+3SgO
   1 kika-ôh-pihkohonâwâw	PV/ka+PV/oh+pihkohow+V+AI+Ind+2Pl
   1 kika-ôh-nisitawêyihtâkosin	PV/ka+PV/oh+nisitawêyihtâkosiw+V+AI+Ind+2Sg
   1 kika-âstêtâmosininânaw	PV/ka+âstêtâmosin+V+AI+Ind+12Pl
   1 kika-âpacihâw	PV/ka+âpacihêw+V+TA+Ind+2Sg+3SgO
   1 kika-âmaciwân	PV/ka+âmaciwêw+V+AI+Ind+2Sg
   1 kika-âcimostâtinâwâw	PV/ka+âcimostawêw+V+TA+Ind+1Sg+2PlO
   1 kika-âcimostâk	PV/ka+âcimostawêw+V+TA+Ind+3Sg+2SgO
   1 kika-âcimostawâw	PV/ka+âcimostawêw+V+TA+Ind+2Sg+3SgO
   1 kika-yôhtênamâkwak	PV/ka+yôhtênamawêw+V+TA+Ind+3Pl+2SgO
   1 kika-wînihkason	PV/ka+wînihkasow+V+AI+Ind+2Sg
   1 kika-wîkin	PV/ka+wîkiw+V+AI+Ind+2Sg
   1 kika-wîhtamâtin	PV/ka+wîhtamawêw+V+TA+Ind+1Sg+2SgO
   1 kika-wîhtamawâw	PV/ka+wîhtamawêw+V+TA+Ind+2Sg+3SgO
   1 kika-wîhtamawinâwâw	PV/ka+wîhtamawêw+V+TA+Ind+2Pl+1SgO
   1 kika-wîhinâwâw	PV/ka+wîhêw+V+TA+Ind+2Pl+1SgO
   1 kika-wîcêtin	PV/ka+wîcêwêw+V+TA+Ind+1Sg+2SgO
   1 kika-wîcihitin	PV/ka+wîcihêw+V+TA+Ind+1Sg+2SgO
