x	y	name
5	37	yihda
5	3	bihga
5	41	gakba
5	8	yiyon
5	7	nukki
5	868	hdile
5	2	lodnu
5	96	milhk
5	85	ngang
5	65	dalky
5	895	badyi
5	189	ngeyb
5	18	yihmi
5	617	kandi
5	104	yiyiw
5	45	wohma
5	3	bikor
5	3	kanra
5	34	kanma
5	48	ngabe
5	202	hgakb
5	5	bidil
5	65	dulky
5	202	hwohb
5	992	kaneh
5	20	nukwe
5	33	wohbu
5	4	gakli
5	31	kahku
5	6	wabme
5	895	yawyi
5	4	hrohr
5	91	kahdj
5	6	kumnj
5	10	mimyo
5	8	yidji
5	12	kaneg
5	13	yimmo
5	1	wabba
5	19	kahwe
5	96	dangk
5	42	yidja
5	1	hbodm
5	6	yibel
5	1	yiban
5	207	balhb
5	7	ngaro
5	105	hgakw
5	74	kayim
5	868	yidme
5	28	balko
5	5	biden
5	59	ngunw
5	5	yidub
5	64	djeny
5	213	njamd
5	213	dangd
5	1	yingk
5	1	yiwey
5	29	kanba
5	13	balmu
5	209	yimhb
5	73	ngamy
5	20	kebwe
5	2	karlo
5	65	malay
5	4	bimil
5	10	yimdi
5	6	yiyig
5	35	yimka
5	4	biroh
5	3	rawoy
5	870	kayaw
5	94	kayiw
5	891	moken
5	867	hkodj
5	30	hbadr
5	12	yiwur
5	88	yibom
5	34	kadja
5	15	hmarn
5	1	yiruy
5	5	kabeb
5	2	yiwon
5	47	diler
5	37	yimwa
5	1	hrren
5	83	kabon
5	106	kamhk
5	1	hbini
5	21	kanku
5	17	yikur
5	900	ngago
5	6	bihnj
5	970	yiyaw
5	5	ballo
5	2	gaknu
5	34	gakku
5	1	bimur
5	520	kanme
5	96	njamk
5	898	yiyau
5	5	yidil
5	2	winda
5	867	bibid
5	861	kurlh
5	19	biwar
5	77	ngunk
5	2	rurri
5	65	hwoky
5	7	kumro
5	10	yihye
5	42	kahbe
5	46	balba
5	8	weyka
5	7	kawel
5	44	kahba
5	3	yimud
5	64	kodjy
