x	y	name
5	1177	kakbx
5	12	binjx
5	3631	benex
5	1187	yimbx
5	24	hyinx
5	1095	benhx
5	691	kandx
5	1562	bardx
5	69	yiwax
5	3147	kakox
5	197	kebkx
5	840	bikex
5	0	gakyx
5	1623	dungx
5	155	kebmx
5	1826	ngahx
5	5	nomix
5	929	yihyx
5	2405	kayix
5	824	yilox
5	3348	yibox
5	269	yimdx
5	944	birrx
5	2199	kabex
5	6	gurrx
5	1570	hbidx
5	13	kunmx
5	827	yerrx
5	849	kakux
5	153	rudmx
5	18	yidix
5	7	nakox
5	3724	ngamx
5	1574	kodjx
5	3724	ngamx
5	798	kamix
5	1630	yiyix
5	0	gakmx
5	1630	biyix
5	0	gakmx
5	1	narax
5	3199	bikox
5	1626	hkebx
5	26	warrx
5	217	yawkx
5	1838	kelex
5	0	hmirx
5	10	kunrx
5	217	yimwx
5	8	nangx
5	1630	yiyix
5	12	yinjx
5	18	kadix
5	207	kamwx
5	8	yirdx
5	19	bennx
5	26	yihlx
5	2405	kayix
5	834	yihgx
5	263	yawdx
5	22	keblx
5	1826	ngahx
5	789	berrx
5	691	kandx
5	10	komgx
5	14	yirox
5	1737	kawox
5	2591	ngunx
5	38	kahrx
5	873	yikux
5	4	yigax
5	1562	milhx
5	24	kanrx
5	1764	biwox
5	2	bebbx
5	143	benkx
5	2	rrulx
5	1574	dilex
5	14	wabmx
5	776	kanux
5	2591	ngunx
5	2648	kabax
5	2591	ngunx
5	1622	madjx
5	1630	yiyix
5	0	nukkx
5	186	yidjx
5	245	ngadx
5	1838	kelex
5	19	bennx
5	823	yirax
5	1101	kanhx
5	42	yirrx
5	872	kamax
5	123	kanwx
5	0	gakrx
5	197	kebkx
5	4	nawax
5	813	bidex
5	811	bimix
5	1562	hnukx
5	10	hyigx
5	1640	yidax
5	21	yiyox
5	2591	ngunx
5	978	badmx
5	1177	wohbx
5	1562	hnukx
5	919	yawyx
5	817	bilox
5	0	gakdx
5	1622	bulex
5	824	yidex
5	263	yawdx
5	1101	kanhx
5	1675	bibex
5	15	kayox
5	3724	ngamx
5	197	kebkx
5	186	yidjx
5	1177	kakbx
5	10	wodbx
5	907	nukyx
5	0	wokkx
5	902	yimax
5	2653	hyawx
5	1764	biwox
5	834	ngagx
5	823	dorrx
5	1562	dedjx
5	2591	ngunx
5	231	ngakx
5	798	kamix
5	4	manlx
5	2	hbinx
5	1660	yimex
5	974	yawmx
5	50	yiwex
5	927	badyx
5	19	bennx
5	2405	kayix
5	22	bimux
5	225	yihkx
5	823	yimix
5	143	kankx
5	1574	dilex
5	38	kamrx
5	803	karax
5	186	yidjx
5	827	bihgx
5	910	yawox
5	2405	kayix
5	0	gakgx
5	834	yimgx
5	24	kanrx
5	34	kawux
5	263	yawdx
5	2247	yibex
5	18	bidix
5	907	mimyx
5	978	wohmx
5	1838	kelex
5	21	yiyox
5	3676	kanex
5	1562	djenx
5	10	menjx
5	1624	galhx
5	1640	yidax
5	3676	kanex
5	0	gaknx
5	3724	ngamx
5	1622	yiwkx
5	1826	ngahx
5	42	yirrx
5	1622	yiwkx
5	1626	bigox
5	215	balwx
5	16	mandx
5	902	yimax
5	10	manrx
5	944	birrx
5	0	gakmx
5	813	bidex
5	1779	yiwox
5	569	kanmx
5	12	yinjx
5	269	yihdx
5	1783	bikax
5	2614	nganx
5	122	benwx
5	1602	kurlx
5	994	ngalx
5	864	bikux
5	215	kumwx
5	0	loddx
5	14	barrx
5	26	bihnx
5	0	yi[Vx
5	20	gowix
5	0	hberx
5	10	kunyx
5	1562	hdadx
5	238	komdx
5	871	kanyx
5	217	yawkx
5	16	kundx
5	910	yawox
5	16	kundx
5	14	dahmx
5	1187	yihbx
5	149	yingx
5	2688	bibax
5	985	yihmx
5	225	yimkx
5	873	yikux
5	1159	kambx
5	217	yihwx
5	10	weykx
5	0	gaklx
5	0	ruddx
5	865	kadux
5	2405	kayix
5	24	kanrx
5	816	birax
5	27	manbx
5	14	karox
5	1622	malax
5	1562	milhx
5	27	bimnx
5	258	kahdx
5	14	dahmx
5	45	kawex
5	905	kamyx
5	221	kumkx
5	3	narux
5	7	nakox
5	2	malex
5	27	kunbx
5	2710	yibax
5	871	kanyx
5	0	hgakx
5	4	nadox
5	569	kanmx
5	6	royhx
5	3724	ngamx
5	2247	yibex
5	994	ngalx
5	16	mandx
5	55	hdjox
5	0	ngurx
5	709	kanbx
5	1622	yiwkx
5	563	benmx
5	3631	benex
5	6	dowkx
5	834	yihgx
5	834	ngagx
5	1159	kahbx
5	20	yiwix
5	215	kahkx
5	1630	biyix
5	24	yimox
5	0	gakkx
5	197	lodkx
5	1165	yawbx
5	1622	hkodx
5	21	kannx
5	26	yimnx
5	153	lodmx
5	994	ngalx
5	818	karex
5	2614	nganx
5	1646	yibix
5	1838	kelex
5	13	manmx
5	2614	nganx
5	3346	kabix
5	6	mornx
5	3505	djalx
5	13	yikix
5	22	yiyex
5	1574	kodjx
5	221	wohkx
5	1630	biyix
5	0	gakkx
5	1101	kanhx
5	143	kankx
5	1562	dedjx
5	13	manmx
5	1	rungx
5	8	mulex
5	2710	yibax
5	831	yirux
5	346	rakbx
5	955	kammx
5	3505	djalx
5	186	yidjx
5	0	kungx
5	2591	ngunx
5	1177	wohbx
5	1621	bidax
5	3676	kanex
5	1783	bikax
5	933	ngayx
5	27	kunbx
5	840	bikex
5	0	hgakx
5	3147	kakox
5	1623	dungx
5	14	yirox
5	1636	bimex
5	2	dulux
5	18	kamux
5	818	rurrx
5	248	rakdx
5	1630	biyix
5	827	bimgx
5	2614	nganx
5	8	yarlx
5	190	bidjx
5	0	gakdx
5	3505	djalx
5	2614	nganx
5	3346	kabix
5	894	bimax
5	1622	golkx
5	14	hrrux
5	38	kamrx
5	14	melmx
5	811	korrx
5	1802	yikax
5	1838	kelex
5	2710	yibax
5	1764	biwox
5	10	bonjx
5	827	wohgx
5	906	kuyix
5	1600	kagox
5	1624	galhx
5	1640	yidax
5	811	bimix
5	2	hnjix
5	26	woknx
5	24	kahnx
5	1101	kanhx
5	9	nakax
5	21	kannx
5	0	hgakx
5	6	manwx
5	1562	berlx
5	6	mirnx
5	1562	hnukx
5	1660	yimex
5	790	binux
5	978	wohmx
5	1826	yimhx
5	3676	kanex
5	1622	dulex
5	42	yirrx
5	3631	benex
5	1802	yikax
5	2591	ngunx
5	203	dadwx
5	14	yilax
5	1562	dedjx
5	709	kanbx
5	3676	kanex
5	978	kummx
5	50	yiwex
5	1622	ngeyx
5	40	balrx
5	1802	yikax
5	334	bidbx
5	42	yimrx
5	3724	ngamx
5	13	bilax
5	225	yihkx
5	203	kebwx
5	1	nalox
